Date/Time,Reader,Place,Card number,Room name,ID of tenant
9/3/2024 8:04,86084,G5 ENTRY 2 QR,893211,via FR App.,65
9/3/2024 8:04,86047,G5 ENTRY 2Z,893211,,65
9/3/2024 8:04,86003,G4 ENTRY 3,551799,Outside,13
9/3/2024 8:04,86078,G3 ENTRY 3,537921,Outside,230
9/3/2024 8:04,86017,G4 ENTRY 1 QR,830196,via FR App.,13
9/3/2024 8:04,8.00E+44,G5 ENTRY TS,554472,Outside,13
9/3/2024 8:04,86009,G4 ENTRY 1Z,830196,,13
9/3/2024 8:04,CB044,G1 ENTRY 2Z,513099,Outside,230
9/3/2024 8:04,8D010,G1 ENTRY 2,513099,Outside,230
9/3/2024 8:04,86002,G4 ENTRY 2,543626,Outside,230
9/3/2024 8:04,86084,G5 ENTRY 2 QR,552375,via FR App.,65
9/3/2024 8:04,8.00E+44,G5 ENTRY TS,905524,,13
9/3/2024 8:04,86047,G5 ENTRY 2Z,552375,,65
9/3/2024 8:04,86021,G5 ENTRY 3 QR,719964,via FR App.,65
9/3/2024 8:04,86008,G2 ENTRY1,831152,Outside,13
9/3/2024 8:04,86079,G5 ENTRY 3Z,719964,,65
9/3/2024 8:04,8D010,G1 ENTRY 2,508575,via FR App.,13
9/3/2024 8:04,CB044,G1 ENTRY 2Z,508575,Outside,13
9/3/2024 8:04,86001,G4 ENTRY 1,542573,Outside,13
9/3/2024 8:04,86008,G2 ENTRY1,844728,Outside,13
9/3/2024 8:04,86018,G4 ENTRY 2 QR,557239,via FR App.,65
9/3/2024 8:04,8.00E+44,G5 ENTRY TS,918888,Outside,13
9/3/2024 8:04,86067,G4 ENTRY TS1,774976,,13
9/3/2024 8:04,86041,G4 ENTRY 2Z,557239,,65
9/3/2024 8:04,86019,G4 ENTRY 3 QR,770803,via FR App.,65
9/3/2024 8:04,8D073,G1 ENTRY 1,831278,,65
9/3/2024 8:04,86073,G4 ENTRY 3Z,770803,,65
9/3/2024 8:04,8.00E+44,G5 ENTRY TS,854875,,13
9/3/2024 8:04,8D010,G1 ENTRY 2,771929,via FR App.,65
9/3/2024 8:04,CB044,G1 ENTRY 2Z,771929,,65
9/3/2024 8:04,8D073,G1 ENTRY 1,37998,,13
9/3/2024 8:04,8.00E+44,G5 ENTRY TS,854875,,13
9/3/2024 8:04,86073,G4 ENTRY 3Z,558053,Outside,230
9/3/2024 8:04,86013,G3 ENTRY 1,827439,,65
9/3/2024 8:04,86002,G4 ENTRY 2,531967,Outside,230
9/3/2024 8:04,86084,G5 ENTRY 2 QR,759855,via FR App.,65
9/3/2024 8:04,86013,G3 ENTRY 1,804794,,13
9/3/2024 8:04,8D010,G1 ENTRY 2,541143,Outside,13
9/3/2024 8:04,86005,G5 ENTRY 3,557194,,230
9/3/2024 8:04,86067,G4 ENTRY TS1,521880,Outside,230
9/3/2024 8:04,CB076,G1 ENTRY 3Z,554016,,65
9/3/2024 8:04,86017,G4 ENTRY 1 QR,763344,via FR App.,65
9/3/2024 8:04,86009,G4 ENTRY 1Z,763344,,65
9/3/2024 8:04,8D010,G1 ENTRY 2,894557,via FR App.,65
9/3/2024 8:04,CB044,G1 ENTRY 2Z,894557,,65
9/3/2024 8:04,8D073,G1 ENTRY 1,770822,,65
9/3/2024 8:04,86067,G4 ENTRY TS1,550976,Outside,230
9/3/2024 8:04,86002,G4 ENTRY 2,535123,Outside,230
9/3/2024 8:04,8D010,G1 ENTRY 2,826790,via FR App.,13
9/3/2024 8:04,86067,G4 ENTRY TS1,554098,,13
9/3/2024 8:04,CB044,G1 ENTRY 2Z,826790,,13
9/3/2024 8:04,86068,G5 ENTRY 2,527162,,13
9/3/2024 8:04,86067,G4 ENTRY TS1,555423,Outside,230
9/3/2024 8:04,86012,G3 ENTRY 2,250661,,65
9/3/2024 8:04,86009,G4 ENTRY 1Z,830878,,13
9/3/2024 8:03,86002,G4 ENTRY 2,536483,Outside,230
9/3/2024 8:03,8.00E+44,G5 ENTRY TS,555667,Outside,230
9/3/2024 8:03,8D073,G1 ENTRY 1,830737,,13
9/3/2024 8:03,86002,G4 ENTRY 2,540507,Outside,230
9/3/2024 8:03,8D073,G1 ENTRY 1,830622,,65
9/3/2024 8:03,86001,G4 ENTRY 1,896773,,65
9/3/2024 8:03,8D010,G1 ENTRY 2,558630,Outside,230
9/3/2024 8:03,86029,G3 ENTRY 1 QR,763324,via FR App.,65
9/3/2024 8:03,87007,G3 ENTRY 1Z,763324,,65
9/3/2024 8:03,86005,G5 ENTRY 3,521083,Outside,230
9/3/2024 8:03,8D010,G1 ENTRY 2,810790,,13
9/3/2024 8:03,86041,G4 ENTRY 2Z,544915,,65
9/3/2024 8:03,8.00E+44,G5 ENTRY TS,918888,Outside,13
9/3/2024 8:03,86018,G4 ENTRY 2 QR,544915,via FR App.,65
9/3/2024 8:03,86073,G4 ENTRY 3Z,762836,,65
9/3/2024 8:03,86019,G4 ENTRY 3 QR,762836,via FR App.,65
9/3/2024 8:03,86002,G4 ENTRY 2,544915,,65
9/3/2024 8:03,86017,G4 ENTRY 1 QR,756613,via FR App.,65
9/3/2024 8:03,86009,G4 ENTRY 1Z,756613,,65
9/3/2024 8:03,86001,G4 ENTRY 1,756613,,65
9/3/2024 8:03,86018,G4 ENTRY 2 QR,830635,via FR App.,65
9/3/2024 8:03,CB076,G1 ENTRY 3Z,700103,,65
9/3/2024 8:03,86002,G4 ENTRY 2,830635,,65
9/3/2024 8:03,86005,G5 ENTRY 3,846116,,65
9/3/2024 8:03,86072,G2 ENTRY TS,812674,Outside,230
9/3/2024 8:03,86008,G2 ENTRY1,806827,,13
9/3/2024 8:03,8D010,G1 ENTRY 2,823096,,13
9/3/2024 8:03,8D073,G1 ENTRY 1,550125,Outside,230
9/3/2024 8:03,86067,G4 ENTRY TS1,549226,Outside,230
9/3/2024 8:03,86008,G2 ENTRY1,821308,,13
9/3/2024 8:03,86013,G3 ENTRY 1,555601,Outside,230
9/3/2024 8:03,8D073,G1 ENTRY 1,831310,,13
9/3/2024 8:03,86008,G2 ENTRY1,806616,,65
9/3/2024 8:03,8D010,G1 ENTRY 2,710923,,13
9/3/2024 8:03,86067,G4 ENTRY TS1,859881,,13
9/3/2024 8:03,86018,G4 ENTRY 2 QR,806625,via FR App.,65
9/3/2024 8:03,86041,G4 ENTRY 2Z,806625,,65
9/3/2024 8:03,86013,G3 ENTRY 1,515902,Outside,230
9/3/2024 8:03,86067,G4 ENTRY TS1,510651,Outside,230
9/3/2024 8:03,86067,G4 ENTRY TS1,534100,Outside,230
9/3/2024 8:03,86073,G4 ENTRY 3Z,826383,,65
9/3/2024 8:03,86019,G4 ENTRY 3 QR,826383,via FR App.,65
9/3/2024 8:03,CB076,G1 ENTRY 3Z,536005,,65
9/3/2024 8:03,86067,G4 ENTRY TS1,534062,Outside,230
9/3/2024 8:03,86078,G3 ENTRY 3,552712,Outside,230
9/3/2024 8:03,86002,G4 ENTRY 2,551536,,65
9/3/2024 8:03,8D010,G1 ENTRY 2,919865,via FR App.,13
9/3/2024 8:02,CB076,G1 ENTRY 3Z,710126,,65
9/3/2024 8:02,86008,G2 ENTRY1,543392,Outside,230
9/3/2024 8:02,86002,G4 ENTRY 2,544704,,13
9/3/2024 8:02,86003,G4 ENTRY 3,806658,,65
9/3/2024 8:02,86094,G3 ENTRY 3 QR,541920,via FR App.,65
9/3/2024 8:02,86001,G4 ENTRY 1,557937,,13
9/3/2024 8:02,86008,G2 ENTRY1,827419,,65
9/3/2024 8:02,8.00E+44,G5 ENTRY TS,843553,,13
9/3/2024 8:02,87071,G3 ENTRY 3Z,541920,,65
9/3/2024 8:02,8D010,G1 ENTRY 2,757580,via FR App.,65
9/3/2024 8:02,CB044,G1 ENTRY 2Z,757580,,65
9/3/2024 8:02,CB076,G1 ENTRY 3Z,312,Outside,65
9/3/2024 8:02,8.00E+44,G5 ENTRY TS,516235,Outside,230
9/3/2024 8:02,86019,G4 ENTRY 3 QR,250039,Outside,229
9/3/2024 8:02,86021,G5 ENTRY 3 QR,899893,via FR App.,65
9/3/2024 8:02,86008,G2 ENTRY1,552061,,13
9/3/2024 8:02,86079,G5 ENTRY 3Z,899893,,65
9/3/2024 8:02,8D010,G1 ENTRY 2,808829,via FR App.,65
9/3/2024 8:02,CB044,G1 ENTRY 2Z,808829,,65
9/3/2024 8:02,8D073,G1 ENTRY 1,766160,,65
9/3/2024 8:02,86024,G2 ENTRY1 QR,767910,via FR App.,65
9/3/2024 8:02,8B002,G2 ENTRY 1Z,767910,,65
9/3/2024 8:02,8D073,G1 ENTRY 1,548632,,65
9/3/2024 8:02,8D010,G1 ENTRY 2,543328,Outside,230
9/3/2024 8:02,86068,G5 ENTRY 2,550158,Outside,230
9/3/2024 8:02,8.00E+44,G5 ENTRY TS,808629,,13
9/3/2024 8:02,86078,G3 ENTRY 3,885223,,13
9/3/2024 8:02,86078,G3 ENTRY 3,864393,Outside,65
9/3/2024 8:02,86017,G4 ENTRY 1 QR,808709,via FR App.,65
9/3/2024 8:02,86024,G2 ENTRY1 QR,771359,via FR App.,65
9/3/2024 8:02,86009,G4 ENTRY 1Z,808709,,65
9/3/2024 8:02,86067,G4 ENTRY TS1,553578,Outside,230
9/3/2024 8:02,8D010,G1 ENTRY 2,819807,via FR App.,65
9/3/2024 8:02,8D010,G1 ENTRY 2,819807,,65
9/3/2024 8:02,86019,G4 ENTRY 3 QR,722205,via FR App.,65
9/3/2024 8:02,86008,G2 ENTRY1,771359,,65
9/3/2024 8:02,86073,G4 ENTRY 3Z,813679,,65
9/3/2024 8:02,86002,G4 ENTRY 2,808564,,65
9/3/2024 8:02,86067,G4 ENTRY TS1,849044,,13
9/3/2024 8:02,8D073,G1 ENTRY 1,526203,,13
9/3/2024 8:02,CB044,G1 ENTRY 2Z,899780,,65
9/3/2024 8:02,86078,G3 ENTRY 3,843092,,13
9/3/2024 8:02,8D010,G1 ENTRY 2,899780,via FR App.,65
9/3/2024 8:02,86019,G4 ENTRY 3 QR,813679,via FR App.,65
9/3/2024 8:02,86012,G3 ENTRY 2,558406,Outside,230
9/3/2024 8:02,86073,G4 ENTRY 3Z,722205,,65
9/3/2024 8:02,86078,G3 ENTRY 3,250092,,65
9/3/2024 8:02,86029,G3 ENTRY 1 QR,824083,via FR App.,13
9/3/2024 8:02,86072,G2 ENTRY TS,918100,Outside,13
9/3/2024 8:02,86013,G3 ENTRY 1,824083,,13
9/3/2024 8:02,87007,G3 ENTRY 1Z,824083,,13
9/3/2024 8:02,8D073,G1 ENTRY 1,834053,,65
9/3/2024 8:02,86094,G3 ENTRY 3 QR,827850,via FR App.,65
9/3/2024 8:02,8.00E+44,G5 ENTRY TS,551586,Outside,230
9/3/2024 8:01,86078,G3 ENTRY 3,827850,,65
9/3/2024 8:01,CB076,G1 ENTRY 3Z,770431,,65
9/3/2024 8:01,8.00E+44,G5 ENTRY TS,856885,,13
9/3/2024 8:01,86017,G4 ENTRY 1 QR,760227,via FR App.,65
9/3/2024 8:01,86009,G4 ENTRY 1Z,760227,,65
9/3/2024 8:01,86008,G2 ENTRY1,881614,,13
9/3/2024 8:01,86029,G3 ENTRY 1 QR,535945,via FR App.,65
9/3/2024 8:01,86078,G3 ENTRY 3,388710,,13
9/3/2024 8:01,87007,G3 ENTRY 1Z,535945,,65
9/3/2024 8:01,86003,G4 ENTRY 3,805316,,65
9/3/2024 8:01,CB076,G1 ENTRY 3Z,551292,,65
9/3/2024 8:01,8.00E+60,G5 ENTRY TS QR,532716,Outside,230
9/3/2024 8:01,86008,G2 ENTRY1,543367,Outside,230
9/3/2024 8:01,86002,G4 ENTRY 2,700226,,65
9/3/2024 8:01,86018,G4 ENTRY 2 QR,572,via FR App.,65
9/3/2024 8:01,86021,G5 ENTRY 3 QR,828943,via FR App.,65
9/3/2024 8:01,86047,G5 ENTRY 2Z,761804,,65
9/3/2024 8:01,86079,G5 ENTRY 3Z,828943,Outside,65
9/3/2024 8:01,86084,G5 ENTRY 2 QR,761804,via FR App.,65
9/3/2024 8:01,8.00E+44,G5 ENTRY TS,1914,,65
9/3/2024 8:01,86019,G4 ENTRY 3 QR,768599,via FR App.,65
9/3/2024 8:01,86002,G4 ENTRY 2,572,,65
9/3/2024 8:01,86073,G4 ENTRY 3Z,768599,,65
9/3/2024 8:01,86047,G5 ENTRY 2Z,761804,,65
9/3/2024 8:01,86001,G4 ENTRY 1,548332,,67
9/3/2024 8:01,CB076,G1 ENTRY 3Z,807471,,65
9/3/2024 8:01,87007,G3 ENTRY 1Z,765623,,65
9/3/2024 8:01,8D009,G1 ENTRY TS,541820,,169
9/3/2024 8:01,86014,G3 ENTRY TS,250191,,65
9/3/2024 8:01,8D009,G1 ENTRY TS,865922,,13
9/3/2024 8:01,CB076,G1 ENTRY 3Z,905111,,65
9/3/2024 8:01,86094,G3 ENTRY 3 QR,831919,via FR App.,65
9/3/2024 8:01,86021,G5 ENTRY 3 QR,1532,via FR App.,65
9/3/2024 8:01,87071,G3 ENTRY 3Z,831919,,65
9/3/2024 8:01,86008,G2 ENTRY1,876745,,13
9/3/2024 8:01,86067,G4 ENTRY TS1,535830,Outside,230
9/3/2024 8:01,86047,G5 ENTRY 2Z,868940,,13
9/3/2024 8:01,86067,G4 ENTRY TS1,883240,,13
9/3/2024 8:01,8.00E+44,G5 ENTRY TS,842329,Outside,13
9/3/2024 8:01,86105,G4 ENTRY TSZ,825745,Outside,13
9/3/2024 8:01,86047,G5 ENTRY 2Z,868940,,13
9/3/2024 8:01,86003,G4 ENTRY 3,805632,,13
9/3/2024 8:01,86073,G4 ENTRY 3Z,805632,,13
9/3/2024 8:01,86028,G3 ENTRY 2 QR,539041,via FR App.,230
9/3/2024 8:01,86028,G3 ENTRY 2 QR,539041,via FR App.,230
9/3/2024 8:01,86084,G5 ENTRY 2 QR,868940,via FR App.,13
9/3/2024 8:01,8D073,G1 ENTRY 1,807821,,65
9/3/2024 8:01,8.00E+44,G5 ENTRY TS,734983,,13
9/3/2024 8:01,8D010,G1 ENTRY 2,525651,via FR App.,13
9/3/2024 8:01,CB044,G1 ENTRY 2Z,525651,,13
9/3/2024 8:01,86012,G3 ENTRY 2,805440,,65
9/3/2024 8:01,86008,G2 ENTRY1,549185,Outside,230
9/3/2024 8:01,8.00E+44,G5 ENTRY TS,828449,,65
9/3/2024 8:01,86111,G5 ENTRY TSZ,828449,,65
9/3/2024 8:01,8D009,G1 ENTRY TS,544284,Outside,230
9/3/2024 8:01,86017,G4 ENTRY 1 QR,763937,via FR App.,65
9/3/2024 8:01,86008,G2 ENTRY1,807664,,13
9/3/2024 8:01,86009,G4 ENTRY 1Z,763937,,65
9/3/2024 8:01,8.00E+44,G5 ENTRY TS,806602,,13
9/3/2024 8:01,8D073,G1 ENTRY 1,558560,Outside,230
9/3/2024 8:01,86005,G5 ENTRY 3,816781,Outside,230
9/3/2024 8:01,8D010,G1 ENTRY 2,857803,,13
9/3/2024 8:01,86002,G4 ENTRY 2,826650,,13
9/3/2024 8:01,86012,G3 ENTRY 2,830649,,65
9/3/2024 8:01,86073,G4 ENTRY 3Z,558863,,13
9/3/2024 8:01,86067,G4 ENTRY TS1,775722,,229
9/3/2024 8:01,86078,G3 ENTRY 3,827098,,65
9/3/2024 8:00,86012,G3 ENTRY 2,250376,,229
9/3/2024 8:00,86002,G4 ENTRY 2,556048,,13
9/3/2024 8:00,86008,G2 ENTRY1,514301,Outside,230
9/3/2024 8:00,8.00E+44,G5 ENTRY TS,807318,,13
9/3/2024 8:00,CB076,G1 ENTRY 3Z,700140,,65
9/3/2024 8:00,8D009,G1 ENTRY TS,534437,Outside,230
9/3/2024 8:00,8D010,G1 ENTRY 2,558506,Outside,230
9/3/2024 8:00,86030,G3 ENTRY TS QR,820030,,65
9/3/2024 8:00,86005,G5 ENTRY 3,811316,,13
9/3/2024 8:00,86067,G4 ENTRY TS1,558535,Outside,230
9/3/2024 8:00,8D025,G1 ENTRY TS QR,448448,Outside,13
9/3/2024 8:00,86002,G4 ENTRY 2,827754,Outside,13
9/3/2024 8:00,CB076,G1 ENTRY 3Z,810222,,13
9/3/2024 8:00,86005,G5 ENTRY 3,806702,,65
9/3/2024 8:00,CB044,G1 ENTRY 2Z,498530,,65
9/3/2024 8:00,8D010,G1 ENTRY 2,498530,via FR App.,65
9/3/2024 8:00,86024,G2 ENTRY1 QR,801638,via FR App.,65
9/3/2024 8:00,86018,G4 ENTRY 2 QR,549641,via FR App.,65
9/3/2024 8:00,86041,G4 ENTRY 2Z,549641,,65
9/3/2024 8:00,8D073,G1 ENTRY 1,827104,,65
9/3/2024 8:00,8.00E+44,G5 ENTRY TS,733973,,13
9/3/2024 8:00,CB108,G1 ENTRY TSZ,771750,,65
9/3/2024 8:00,86072,G2 ENTRY TS,816926,,13
9/3/2024 8:00,86008,G2 ENTRY1,885395,Outside,13
9/3/2024 8:00,86004,G5 ENTRY 1,547514,Outside,230
9/3/2024 8:00,8D010,G1 ENTRY 2,912210,via FR App.,65
9/3/2024 8:00,86072,G2 ENTRY TS,82088,Outside,169
9/3/2024 8:00,CB044,G1 ENTRY 2Z,912210,,65
9/3/2024 8:00,86018,G4 ENTRY 2 QR,778325,via FR App.,65
9/3/2024 8:00,86041,G4 ENTRY 2Z,778325,Outside,65
9/3/2024 8:00,86067,G4 ENTRY TS1,843427,Outside,13
9/3/2024 8:00,8.00E+60,G5 ENTRY TS QR,809872,,13
9/3/2024 8:00,CB044,G1 ENTRY 2Z,536002,,65
9/3/2024 8:00,8D010,G1 ENTRY 2,536002,via FR App.,65
9/3/2024 8:00,86028,G3 ENTRY 2 QR,824270,via FR App.,65
9/3/2024 8:00,86008,G2 ENTRY1,872890,,13
9/3/2024 8:00,86067,G4 ENTRY TS1,554760,Outside,230
9/3/2024 8:00,86013,G3 ENTRY 1,546746,,65
9/3/2024 8:00,86012,G3 ENTRY 2,824270,,65
9/3/2024 8:00,86003,G4 ENTRY 3,828280,,65
9/3/2024 8:00,86068,G5 ENTRY 2,800429,,65
9/3/2024 8:00,8D010,G1 ENTRY 2,773808,via FR App.,65
9/3/2024 8:00,86078,G3 ENTRY 3,838113,,65
9/3/2024 8:00,CB076,G1 ENTRY 3Z,826326,,13
9/3/2024 8:00,CB044,G1 ENTRY 2Z,773808,,65
9/3/2024 8:00,86072,G2 ENTRY TS,828136,,65
9/3/2024 8:00,86008,G2 ENTRY1,540357,,65
9/3/2024 7:59,86067,G4 ENTRY TS1,551438,Outside,230
9/3/2024 7:59,8D009,G1 ENTRY TS,545077,Outside,230
9/3/2024 7:59,86024,G2 ENTRY1 QR,1477,via FR App.,65
9/3/2024 7:59,8.00E+44,G5 ENTRY TS,513029,Outside,230
9/3/2024 7:59,8D010,G1 ENTRY 2,804708,via FR App.,13
9/3/2024 7:59,86017,G4 ENTRY 1 QR,848925,via FR App.,65
9/3/2024 7:59,86068,G5 ENTRY 2,557216,Outside,230
9/3/2024 7:59,86008,G2 ENTRY1,1477,,65
9/3/2024 7:59,8B002,G2 ENTRY 1Z,1477,,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,8D009,G1 ENTRY TS,556726,Outside,230
9/3/2024 7:59,86001,G4 ENTRY 1,848925,,65
9/3/2024 7:59,CB044,G1 ENTRY 2Z,804708,,13
9/3/2024 7:59,86003,G4 ENTRY 3,815866,Outside,13
9/3/2024 7:59,86067,G4 ENTRY TS1,831316,Outside,14
9/3/2024 7:59,86005,G5 ENTRY 3,1914,,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,8D073,G1 ENTRY 1,535415,,13
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86017,G4 ENTRY 1 QR,881812,via FR App.,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86047,G5 ENTRY 2Z,807489,,65
9/3/2024 7:59,86024,G2 ENTRY1 QR,542660,via FR App.,65
9/3/2024 7:59,86009,G4 ENTRY 1Z,881812,,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86078,G3 ENTRY 3,760757,,65
9/3/2024 7:59,86018,G4 ENTRY 2 QR,809193,via FR App.,65
9/3/2024 7:59,CB076,G1 ENTRY 3Z,919794,,65
9/3/2024 7:59,86041,G4 ENTRY 2Z,809193,,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86020,G5 ENTRY 1 QR,556871,via FR App.,65
9/3/2024 7:59,86015,G5 ENTRY 1Z,556871,,65
9/3/2024 7:59,86019,G4 ENTRY 3 QR,827021,via FR App.,65
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86105,G4 ENTRY TSZ,828448,,13
9/3/2024 7:59,86068,G5 ENTRY 2,904240,,13
9/3/2024 7:59,86079,G5 ENTRY 3Z,1914,,65
9/3/2024 7:59,86003,G4 ENTRY 3,827021,,65
9/3/2024 7:59,86021,G5 ENTRY 3 QR,1914,via FR App.,65
9/3/2024 7:59,86013,G3 ENTRY 1,551031,Outside,230
9/3/2024 7:59,8.00E+44,G5 ENTRY TS,536478,Outside,230
9/3/2024 7:59,86003,G4 ENTRY 3,810553,,65
9/3/2024 7:59,86012,G3 ENTRY 2,806692,,65
9/3/2024 7:59,8B002,G2 ENTRY 1Z,527953,Outside,230
9/3/2024 7:59,8.00E+44,G5 ENTRY TS,807421,,13
9/3/2024 7:59,86008,G2 ENTRY1,527953,Outside,230
9/3/2024 7:59,86019,G4 ENTRY 3 QR,810553,via FR App.,65
9/3/2024 7:59,CB076,G1 ENTRY 3Z,526327,Outside,13
9/3/2024 7:59,86003,G4 ENTRY 3,830314,,13
9/3/2024 7:59,86021,G5 ENTRY 3 QR,1914,via FR App.,65
9/3/2024 7:59,8.00E+44,G5 ENTRY TS,551814,Outside,230
9/3/2024 7:59,86005,G5 ENTRY 3,1914,,65
9/3/2024 7:59,86067,G4 ENTRY TS1,542792,Outside,230
9/3/2024 7:59,86002,G4 ENTRY 2,526780,Outside,230
9/3/2024 7:59,86021,G5 ENTRY 3 QR,1914,via FR App.,65
9/3/2024 7:59,86008,G2 ENTRY1,805536,,65
9/3/2024 7:59,86003,G4 ENTRY 3,800016,,13
9/3/2024 7:59,86002,G4 ENTRY 2,865933,,16
9/3/2024 7:58,86067,G4 ENTRY TS1,809955,,13
9/3/2024 7:58,86067,G4 ENTRY TS1,832331,,13
9/3/2024 7:58,87039,G3 ENTRY 2Z,764646,,65
9/3/2024 7:58,86028,G3 ENTRY 2 QR,764646,via FR App.,65
9/3/2024 7:58,86003,G4 ENTRY 3,852192,,13
9/3/2024 7:58,86008,G2 ENTRY1,872400,Outside,13
9/3/2024 7:58,86001,G4 ENTRY 1,808602,,13
9/3/2024 7:58,8.00E+44,G5 ENTRY TS,557851,Outside,230
9/3/2024 7:58,86067,G4 ENTRY TS1,552562,Outside,230
9/3/2024 7:58,8D073,G1 ENTRY 1,507167,Outside,230
9/3/2024 7:58,86002,G4 ENTRY 2,806566,,65
9/3/2024 7:58,86017,G4 ENTRY 1 QR,772146,via FR App.,65
9/3/2024 7:58,86009,G4 ENTRY 1Z,772146,,65
9/3/2024 7:58,86028,G3 ENTRY 2 QR,846257,via FR App.,65
9/3/2024 7:58,86078,G3 ENTRY 3,810845,,13
9/3/2024 7:58,86067,G4 ENTRY TS1,833446,,13
9/3/2024 7:58,86003,G4 ENTRY 3,545720,Outside,230
9/3/2024 7:58,86021,G5 ENTRY 3 QR,520654,via FR App.,13
9/3/2024 7:58,86012,G3 ENTRY 2,846257,,65
9/3/2024 7:58,86079,G5 ENTRY 3Z,520654,,13
9/3/2024 7:58,86078,G3 ENTRY 3,558574,Outside,230
9/3/2024 7:58,86014,G3 ENTRY TS,549110,Outside,230
9/3/2024 7:58,86019,G4 ENTRY 3 QR,809033,via FR App.,65
9/3/2024 7:58,86003,G4 ENTRY 3,809033,,65
9/3/2024 7:58,86001,G4 ENTRY 1,855130,,13
9/3/2024 7:58,86004,G5 ENTRY 1,778346,,65
9/3/2024 7:58,8D073,G1 ENTRY 1,895469,,65
9/3/2024 7:58,86004,G5 ENTRY 1,899203,,13
9/3/2024 7:58,86018,G4 ENTRY 2 QR,758218,via FR App.,65
9/3/2024 7:58,86021,G5 ENTRY 3 QR,816082,via FR App.,65
9/3/2024 7:58,86002,G4 ENTRY 2,758218,,65
9/3/2024 7:58,8.00E+44,G5 ENTRY TS,863860,,15
9/3/2024 7:58,86079,G5 ENTRY 3Z,816082,,65
9/3/2024 7:58,8.00E+44,G5 ENTRY TS,541962,Outside,230
9/3/2024 7:58,86068,G5 ENTRY 2,819500,,65
9/3/2024 7:58,CB076,G1 ENTRY 3Z,800086,,65
9/3/2024 7:58,86078,G3 ENTRY 3,520751,Outside,230
9/3/2024 7:58,8D009,G1 ENTRY TS,919878,,13
9/3/2024 7:58,86005,G5 ENTRY 3,552694,Outside,230
9/3/2024 7:58,8D010,G1 ENTRY 2,871324,via FR App.,13
9/3/2024 7:58,CB044,G1 ENTRY 2Z,871324,,13
9/3/2024 7:58,86001,G4 ENTRY 1,531111,Outside,230
9/3/2024 7:58,86068,G5 ENTRY 2,250408,,65
9/3/2024 7:58,86018,G4 ENTRY 2 QR,830642,via FR App.,65
9/3/2024 7:58,8D073,G1 ENTRY 1,764569,,65
9/3/2024 7:58,86041,G4 ENTRY 2Z,830642,,65
9/3/2024 7:58,8D010,G1 ENTRY 2,558663,Outside,230
9/3/2024 7:58,86017,G4 ENTRY 1 QR,894647,via FR App.,65
9/3/2024 7:57,8D009,G1 ENTRY TS,909165,,13
9/3/2024 7:57,86024,G2 ENTRY1 QR,845910,via FR App.,65
9/3/2024 7:57,86001,G4 ENTRY 1,894647,,65
9/3/2024 7:57,86002,G4 ENTRY 2,554750,Outside,230
9/3/2024 7:57,8D010,G1 ENTRY 2,811827,,13
9/3/2024 7:57,CB076,G1 ENTRY 3Z,818890,,65
9/3/2024 7:57,8B002,G2 ENTRY 1Z,845910,,65
9/3/2024 7:57,86067,G4 ENTRY TS1,510414,Outside,230
9/3/2024 7:57,86017,G4 ENTRY 1 QR,864452,via FR App.,65
9/3/2024 7:57,86008,G2 ENTRY1,547371,,13
9/3/2024 7:57,86005,G5 ENTRY 3,538791,Outside,230
9/3/2024 7:57,8.00E+44,G5 ENTRY TS,553410,Outside,230
9/3/2024 7:57,86009,G4 ENTRY 1Z,864452,,65
9/3/2024 7:57,86002,G4 ENTRY 2,547292,Outside,230
9/3/2024 7:57,8D073,G1 ENTRY 1,528482,Outside,230
9/3/2024 7:57,8D010,G1 ENTRY 2,507354,Outside,230
9/3/2024 7:57,86001,G4 ENTRY 1,809459,,13
9/3/2024 7:57,86001,G4 ENTRY 1,826932,,65
9/3/2024 7:57,CB108,G1 ENTRY TSZ,915725,,13
9/3/2024 7:57,86067,G4 ENTRY TS1,509351,Outside,230
9/3/2024 7:57,86041,G4 ENTRY 2Z,758338,,65
9/3/2024 7:57,86018,G4 ENTRY 2 QR,758338,via FR App.,65
9/3/2024 7:57,8D010,G1 ENTRY 2,891735,via FR App.,65
9/3/2024 7:57,CB044,G1 ENTRY 2Z,891735,,65
9/3/2024 7:57,CB076,G1 ENTRY 3Z,823555,,13
9/3/2024 7:57,8D073,G1 ENTRY 1,819380,,13
9/3/2024 7:57,8.00E+44,G5 ENTRY TS,808705,,13
9/3/2024 7:57,CB076,G1 ENTRY 3Z,823555,,13
9/3/2024 7:57,86078,G3 ENTRY 3,826408,,65
9/3/2024 7:57,8D073,G1 ENTRY 1,823555,,13
9/3/2024 7:57,86028,G3 ENTRY 2 QR,510397,via FR App.,230
